id_transaccion;fecha_venta;id_provincia;id_sector;monto_ventas_musd
TX-141155;2037-05;1;S05;70.9
TX-141156;2042-04;7;S03;60.38
TX-141157;2037-05;6;S04;106.24
TX-141158;2016-04;3;S04;148.94
TX-141159;2016-11;5;S04;60.37
TX-141160;2029-05;7;S02;147.22
TX-141161;2021-07;2;S01;5.12
TX-141162;2031-03;7;S03;32.69
TX-141163;2017-07;1;S02;50.81
TX-141164;2042-10;4;S01;14.36
TX-141165;2036-02;3;S05;31.8
TX-141166;2027-09;2;S05;72.28
TX-141167;2024-05;1;S03;117.74
TX-141168;2033-04;5;S03;30.5
TX-141169;2040-07;6;S01;80.03
TX-141170;2033-05;6;S02;9.97
TX-141171;2023-07;6;S04;85.53
TX-141172;2034-08;6;S02;137.61
TX-141173;2019-08;5;S04;49.71
TX-141174;2039-01;3;S03;17.72
TX-141175;2038-04;1;S05;22.09
TX-141176;2037-03;8;S02;51.37
TX-141177;2027-08;7;S02;128.62
TX-141178;2018-07;3;S01;94.33
TX-141179;2021-11;5;S02;61.81
TX-141180;2021-01;2;S03;138.02
TX-141181;2027-06;7;S04;8.2
TX-141182;2030-08;4;S03;118.04
TX-141183;2040-07;5;S04;147.77
TX-141184;2035-12;6;  S01  ;93.22
TX-141185;2033-03;2;S04;31.41
TX-141186;2028-02;8;S04;103.26
TX-141187;2021-09;1;S02;67.45
TX-141188;2034-12;1;S02;146.45
TX-141189;2030-11;4;S03;26.79
TX-141190;2019-08;3;S01;17.01
TX-141191;2019-08;8;S03;80.43
TX-141192;2025-02;8;S01;142.14
TX-141193;2024-04;7;S03;38.76
TX-141194;2039-08;4;S03;79.28
TX-141195;2034-09;7;S05;135.23
TX-141196;2027-01;7;S02;53.41
TX-141197;2029-07;2;S05;124.58
TX-141198;2024-12;7;S02;75.88
TX-141199;2025-02;5;S02;14.88
TX-141200;2038-01;5;S05;149.11
TX-141201;2028-05;6;S03;20.89
TX-141202;2023-12;7;  S01  ;96.38
TX-141203;2036-07;7;S02;30.77
TX-141204;2021-08;2;S01;71.69
TX-141205;2039-03;5;S05;81.43
TX-141206;2022-11;2;S02;82.6
TX-141207;2039-11;5;S01;148.87
TX-141208;2037-04;6;S02;118.64
TX-141209;2034-04;8;S02;148.03
TX-141210;2022-01;4;S05;135.17
TX-141211;2028-09;2;S05;40.45
TX-141212;2022-02;1;S03;16.56
TX-141213;2038-07;7;S01;112.3
TX-141214;2036-03;6;S05;147.8
TX-141215;2037-03;7;S04;81.58
TX-141216;2018-02;3;S03;100.67
TX-141217;2019-02;8;S02;5.04
TX-141218;2042-06;8;S04;102.18
TX-141219;2035-02;8;S01;139.34
TX-141220;2030-01;4;S03;19.92
TX-141221;2032-03;8;S05;36.28
TX-141222;2039-09;1;S03;73.34
TX-141223;2034-07;2;S04;60.31
TX-141224;2038-10;6;S02;18.97
TX-141225;2042-11;6;S04;26.57
TX-141226;2027-05;5;S01;8.16
TX-141227;2018-03;7;S02;64.68
TX-141228;2036-02;7;S04;10.5
TX-141229;2029-11;4;S02;145.91
TX-141230;2024-05;6;S01;41.64
TX-141231;2029-06;2;S03;140.54
TX-141232;2019-04;1;S01;51.78
TX-141233;2026-04;6;S03;97.55
TX-141234;2038-04;2;S01;15.58
TX-141235;2040-06;8;S05;16.07
TX-141236;2028-01;6;S02;137.97
TX-141237;2021-02;5;S02;75.58
TX-141238;2024-02;2;S01;96.75
TX-141239;2039-03;7;S05;89.91
TX-141240;2042-11;1;S05;136.38
TX-141241;2028-09;5;S05;36.05
TX-141242;2017-09;4;S04;106.89
TX-141243;2024-01;2;S04;86.76
TX-141244;2027-04;2;S01;83.17
TX-141245;2041-10;4;S05;98.41
TX-141246;2033-09;3;S05;126.17
TX-141247;2026-09;8;S02;67.49
TX-141248;2037-11;5;S01;22.77
TX-141249;2039-09;3;S03;21.73
TX-141250;2042-03;5;S04;142.23
TX-141251;2018-02;7;S03;104.05
TX-141252;2027-02;7;S03;126.67
TX-141253;2037-07;8;S04;51.66
TX-141254;2033-10;6;S01;50.77
TX-141255;2039-08;1;S03;12.64
TX-141256;2041-12;1;S05;119.7
TX-141257;2030-05;2;S02;5.24
TX-141258;2027-11;1;S02;16.15
TX-141259;2035-08;2;S03;24.99
TX-141260;2017-02;4;S01;107.9
TX-141261;2028-10;1;S05;7.58
TX-141262;2025-03;3;S03;20.87
TX-141263;2041-04;7;S01;102.87
TX-141264;2038-09;6;S04;92.12
TX-141265;2019-08;4;S03;48.09
TX-141266;2019-01;8;S02;22.1
TX-141267;2031-03;4;S03;123.63
TX-141268;2034-10;3;S02;49.1
TX-141269;2029-07;7;S01;85.21
TX-141270;2038-07;3;S01;139.42
TX-141271;2037-05;8;S03;66.71
TX-141272;2032-09;2;S01;139.7
TX-141273;2032-11;5;S05;35.38
TX-141274;2025-08;5;S05;137.66
TX-141275;2019-08;8;S05;40.84
TX-141276;2021-11;6;S02;26.55
TX-141277;2039-07;7;S01;106.08
TX-141278;2017-06;5;S04;42.36
TX-141279;2019-12;6;S04;30.25
TX-141280;2030-12;1;S05;81.11
TX-141281;2022-07;4;S01;116.38
TX-141282;2032-10;8;S03;35.61
TX-141283;2030-09;3;S05;135.52
TX-141284;2040-07;1;S02;6.07
TX-141285;2041-02;8;S04;38.84
TX-141286;2020-02;3;S05;105.97
TX-141287;2036-10;1;S02;131.59
TX-141288;2020-07;2;S03;85.48
TX-141289;2021-09;8;S02;78.51
TX-141290;2036-12;8;S05;119.21
TX-141291;2025-12;6;S02;117.84
TX-141292;2020-02;2;S04;55.07
TX-141293;2038-02;4;S03;120.38
TX-141294;2040-06;5;S03;94.55
TX-141295;2032-08;3;S05;54.44
TX-141296;2017-04;3;S04;15.36
TX-141297;2032-09;7;S04;53.27
TX-141298;2019-09;4;S04;129.15
TX-141299;2019-01;8;S01;121.73
TX-141300;2041-02;8;S04;83.19
TX-141301;2042-11;4;S01;30.51
TX-141302;2028-12;7;S01;67.78
TX-141303;2024-03;1;S01;74.53
TX-141304;2032-04;8;S03;19.65
TX-141305;2022-06;2;S04;39.52
TX-141306;2041-07;8;S03;61.48
TX-141307;2039-12;4;S03;114.59
TX-141308;2027-02;8;S02;9.45
TX-141309;2036-11;8;  S01  ;105.7
TX-141310;2018-04;4;S01;14.38
TX-141311;2021-02;6;S01;88.67
TX-141312;2026-09;1;S05;135.34
TX-141313;2039-12;7;S02;122.05
TX-141314;2033-02;6;S02;114.12
TX-141315;2025-03;5;S03;40.7
TX-141316;2040-06;3;S04;7.89
TX-141317;2035-07;2;S02;144.71
TX-141318;2035-04;3;S03;130.45
TX-141319;2026-07;4;S04;130.4
TX-141320;2021-02;2;S01;42.69
TX-141321;2036-10;8;S04;94.8
TX-141322;2016-04;1;S03;138.39
TX-141323;2030-01;1;S01;29.33
TX-141324;2028-05;6;S01;93.59
TX-141325;2036-10;6;S04;34.37
TX-141326;2017-10;1;S01;132.07
TX-141327;2029-12;5;S05;118.84
TX-141328;2040-02;1;S01;30.71
TX-141329;2039-12;3;S01;127.41
TX-141330;2037-09;1;S01;146.93
TX-141331;2022-06;4;S01;111.72
TX-141332;2023-04;8;S03;8.8
TX-141333;2025-09;4;S04;38.57
TX-141334;2039-02;5;S01;34.46
TX-141335;2031-09;5;S05;10.33
TX-141336;2034-08;5;S03;92.11
TX-141337;2028-02;8;S01;22.94
TX-141338;2027-02;3;S03;84.15
TX-141339;2038-09;4;S01;83.99
TX-141340;2017-06;2;S05;51.13
TX-141341;2021-01;7;S03;145.24
TX-141342;2030-07;1;S03;62.59
TX-141343;2019-12;6;S05;20.91
TX-141344;2028-01;4;S03;103.17
TX-141345;2020-10;3;S02;103.96
TX-141346;2025-02;5;S05;20.44
TX-141347;2032-03;4;S03;111.84
TX-141348;2038-09;8;S04;19.63
TX-141349;2033-02;7;S01;129.79
TX-141350;2020-01;1;S01;35.47
TX-141351;2023-04;2;S01;17.19
TX-141352;2016-09;6;S01;113.36
TX-141353;2035-03;2;S05;143.67
TX-141354;2032-03;4;S05;62.42
TX-141355;2039-07;6;S05;94.28
TX-141356;2032-04;2;S05;130.19
TX-141357;2019-01;1;S04;39.12
TX-141358;2041-10;8;  S01  ;63.71
TX-141359;2038-09;7;S02;123.7
TX-141360;2022-01;3;S05;143.38
TX-141361;2041-02;6;S02;137.39
TX-141362;2033-09;5;S02;126.73
TX-141363;2025-03;4;S05;20.18
TX-141364;2031-11;6;S04;134.27
TX-141365;2026-03;8;S05;129.5
TX-141366;2035-02;8;S02;113.43
TX-141367;2029-11;2;S05;29.06
TX-141368;2042-01;2;S05;15.83
TX-141369;2027-06;6;S03;84.72
TX-141370;2031-03;1;S04;73.95
TX-141371;2038-09;6;S02;117.3
TX-141372;2033-01;6;S05;129.31
TX-141373;2040-03;1;S04;110.3
TX-141374;2034-10;3;S02;112.38
TX-141375;2021-02;8;S05;18.94
TX-141376;2026-07;5;S05;126.23
TX-141377;2037-03;2;S04;71.2
TX-141378;2038-08;4;S03;142.92
TX-141379;2028-10;5;S01;71.3
TX-141380;2022-12;4;S05;49.55
TX-141381;2034-08;4;S05;59.25
TX-141382;2037-06;5;S03;108.81
TX-141383;2029-08;1;S04;93.43
TX-141384;2022-10;1;S05;66.76
TX-141385;2016-01;6;S03;97.75
TX-141386;2030-05;7;S04;20.18
TX-141387;2016-11;3;S01;131.98
TX-141388;2020-12;6;S05;8.21
TX-141389;2037-03;3;S02;57.98
TX-141390;2023-12;1;S02;33.85
TX-141391;2030-01;3;  S01  ;78.66
TX-141392;2031-01;6;S03;95.42
TX-141393;2034-10;8;S04;135.17
TX-141394;2040-05;7;S04;10.37
TX-141395;2034-03;7;S03;104.99
TX-141396;2033-04;3;S03;11.99
TX-141397;2042-06;2;S05;85.44
TX-141398;2025-07;7;S02;22.83
TX-141399;2031-08;2;S01;110.83
TX-141400;2040-05;6;S04;32.88
TX-141401;2027-12;6;S02;58.63
TX-141402;2017-06;3;S03;51.27
TX-141403;2040-12;3;S05;29.18
TX-141404;2023-06;8;S02;118.12
TX-141405;2040-10;5;S04;100.57
TX-141406;2016-12;3;S03;142.29
TX-141407;2021-04;4;S02;43.08
TX-141408;2023-07;2;S04;62.13
TX-141409;2040-10;8;S05;74.26
TX-141410;2041-06;1;S01;24.31
TX-141411;2024-08;7;S02;42.56
TX-141412;2023-05;5;S03;74.68
TX-141413;2037-09;5;S03;28.37
TX-141414;2034-08;3;S05;97.21
TX-141415;2019-08;8;S05;35.62
TX-141416;2039-07;4;S03;136.1
TX-141417;2030-05;5;S05;95.62
TX-141418;2035-01;3;S03;131.18
TX-141419;2028-02;2;S03;39.11
TX-141420;2029-10;1;S04;93.36
TX-141421;2042-09;3;S02;144.72
TX-141422;2033-01;2;S04;126.33
TX-141423;2032-08;2;S04;11.21
TX-141424;2037-09;4;S03;43.36
TX-141425;2030-11;1;S04;112.32
TX-141426;2017-06;6;S04;101.87
TX-141427;2037-06;7;S05;132.85
TX-141428;2032-12;1;S04;19.17
TX-141429;2038-10;3;S01;125.35
TX-141430;2035-09;5;S03;84.79
TX-141431;2028-09;1;S01;75.13
TX-141432;2019-06;7;S01;138.54
TX-141433;2031-04;2;S03;44.93
TX-141434;2022-09;4;S04;31.87
TX-141435;2035-03;6;S05;149.92
TX-141436;2039-01;4;S01;22.27
TX-141437;2039-11;2;S01;64.25
TX-141438;2017-03;6;S04;67.48
TX-141439;2034-10;8;S03;63.11
TX-141440;2021-08;4;S02;53.41
TX-141441;2019-12;3;S03;141.54
TX-141442;2037-12;5;S03;92.89
TX-141443;2023-05;7;S02;56.45
TX-141444;2039-11;4;S03;123.11
TX-141445;2021-04;1;S04;56.47
TX-141446;2037-12;1;S03;37.79
TX-141447;2021-12;8;S05;39.68
TX-141448;2028-06;4;S04;139.81
TX-141449;2038-07;8;S02;104.58
TX-141450;2026-10;8;S03;32.52
TX-141451;2037-10;8;S02;139.01
TX-141452;2017-11;2;S01;134.58
TX-141453;2033-02;2;S01;22.33
TX-141454;2033-12;5;S04;146.38
TX-141455;2041-07;1;S05;32.65
TX-141456;2024-06;7;  S01  ;102.54
TX-141457;2036-08;7;S02;74.06
TX-141458;2016-12;3;S01;10.56
TX-141459;2036-05;7;S04;132.8
TX-141460;2016-10;2;S02;128.03
TX-141461;2032-10;7;S05;61.56
TX-141462;2033-03;6;S05;63.91
TX-141463;2023-02;1;S04;44.99
TX-141464;2028-01;4;S04;122.09
TX-141465;2016-10;3;S03;100.32
TX-141466;2027-12;3;S01;29.97
TX-141467;2035-06;4;S01;95.13
TX-141468;2040-12;3;S05;50.81
TX-141469;2021-06;8;S05;57.08
TX-141470;2019-08;5;S05;137.63
TX-141471;2017-07;2;S03;10.61
TX-141472;2021-12;6;S03;81.69
TX-141473;2038-05;7;S01;141.47
TX-141474;2039-01;3;S03;59.54
TX-141475;2036-11;2;S02;86.27
TX-141476;2039-07;2;S03;104.48
TX-141477;2034-10;2;S04;113.36
TX-141478;2029-02;8;S02;47.95
TX-141479;2037-12;8;S05;85.63
TX-141480;2024-09;6;S01;110.27
TX-141481;2028-01;3;S04;130.64
TX-141482;2036-11;4;S01;43.58
TX-141483;2034-03;5;S01;93.52
TX-141484;2040-07;1;S02;113.69
TX-141485;2038-11;6;S02;22.17
TX-141486;2019-10;6;S01;128.58
TX-141487;2022-11;2;S04;26.05
TX-141488;2020-11;2;S05;92.46
TX-141489;2032-12;6;S03;33.18
TX-141490;2019-10;6;S05;30.32
TX-141491;2017-10;4;S03;90.09
TX-141492;2036-03;3;S02;82.81
TX-141493;2036-04;4;S02;11.96
TX-141494;2039-05;5;S01;42.77
TX-141495;2023-03;8;S04;36.67
TX-141496;2017-01;8;S02;107.44
TX-141497;2042-06;4;S01;93.68
TX-141498;2038-12;7;S04;120.8
TX-141499;2028-11;8;S03;27.55
TX-141500;2025-12;7;S01;112.04
TX-141501;2043-04;5;S04;62.92
TX-141502;2027-10;3;S03;22.45
TX-141503;2030-07;7;S03;35.14
TX-141504;2037-11;8;S01;36.97
TX-141505;2034-03;6;S02;102.4
TX-141506;2038-12;1;S03;61.75
TX-141507;2023-11;1;S02;21.58
TX-141508;2038-01;3;S02;67.17
TX-141509;2041-11;4;S04;18.02
TX-141510;2033-05;2;S01;121.48
TX-141511;2019-09;4;S03;106.24
TX-141512;2019-08;5;S02;40.42
TX-141513;2024-05;6;S01;81.49
TX-141514;2034-12;5;S01;68.71
TX-141515;2018-08;8;S02;133.42
TX-141516;2036-07;1;S01;123.42
TX-141517;2036-10;7;S01;124.19
TX-141518;2034-08;4;S03;105.89
TX-141519;2036-06;5;S03;125.87
TX-141520;2016-03;5;S04;141.91
TX-141521;2023-02;6;S04;112.63
TX-141522;2029-10;5;S04;138.84
TX-141523;2033-04;6;S03;11.95
TX-141524;2020-05;6;S05;35.23
TX-141525;2036-08;4;S02;136.41
TX-141526;2032-10;8;S02;24.78
TX-141527;2031-08;3;S04;26.78
TX-141528;2016-04;8;S03;17.45
TX-141529;2018-08;8;S03;108.65
TX-141530;2032-05;1;S01;120.98
TX-141531;2023-06;1;S01;30.47
TX-141532;2037-01;7;  S01  ;20.33
TX-141533;2043-01;3;S04;19.04
TX-141534;2041-03;4;S02;129.26
TX-141535;2020-08;6;S03;40.86
TX-141536;2030-05;5;S05;109.49
TX-141537;2019-11;2;S05;24.24
TX-141538;2037-03;5;S01;118.09
TX-141539;2027-09;3;S04;85.85
TX-141540;2032-11;5;S03;111.83
TX-141541;2037-11;3;S04;18.13
TX-141542;2029-04;4;S01;58.88
TX-141543;2030-11;3;  S01  ;105.75
TX-141544;2037-11;3;S05;78.47
TX-141545;2025-02;7;S04;72.63
TX-141546;2032-01;8;S05;54.87
TX-141547;2039-06;5;S01;108.8
TX-141548;2035-11;6;S03;28.36
TX-141549;2021-01;1;S03;119.75
TX-141550;2035-11;5;S01;84.8
TX-141551;2016-06;4;S04;141.82
TX-141552;2021-10;4;S01;136.95
TX-141553;2043-05;4;S04;59.74
TX-141554;2021-03;2;S02;142.99
TX-141555;2023-01;7;S02;94.67
TX-141556;2043-04;1;S05;63.47
TX-141557;2033-02;8;S02;97.99
TX-141558;2016-02;2;S02;90.11
TX-141559;2031-08;1;S03;69.82
TX-141560;2040-11;3;S02;82.51
TX-141561;2040-11;8;S02;99.18
TX-141562;2026-05;1;S03;124.29
TX-141563;2037-05;7;S04;6.48
TX-141564;2020-03;8;  S01  ;97.77
TX-141565;2025-02;8;S01;45.21
TX-141566;2033-02;4;S02;88.05
TX-141567;2041-02;8;S02;72.64
TX-141568;2038-07;3;S01;86.1
TX-141569;2031-07;1;S03;38.49
TX-141570;2019-05;6;S04;108.96
TX-141571;2035-11;5;S01;67.05
TX-141572;2030-07;7;S02;22.44
TX-141573;2041-10;8;S04;56.04
TX-141574;2030-05;5;S05;149.44
TX-141575;2020-06;2;S05;117.2
TX-141576;2032-03;6;S02;134
TX-141577;2041-12;5;S02;13.92
TX-141578;2024-12;3;S05;63.74
TX-141579;2042-01;6;S04;113.14
TX-141580;2019-11;5;S01;125.25
TX-141581;2030-07;1;S02;97.96
TX-141582;2025-05;4;S04;113.87
TX-141583;2023-12;2;S05;107.25
TX-141584;2021-09;8;S02;73.69
TX-141585;2037-09;2;S05;88.6
TX-141586;2025-10;2;S01;112.92
TX-141587;2033-08;1;S04;72.37
TX-141588;2031-02;4;S02;144
TX-141589;2034-07;4;S02;130.31
TX-141590;2033-07;8;S01;25.86
TX-141591;2031-12;4;S03;57.18
TX-141592;2021-01;3;S05;80.35
TX-141593;2016-04;5;S03;113.72
TX-141594;2026-04;6;S02;23.49
TX-141595;2030-12;4;S04;109.97
TX-141596;2042-04;6;S04;57.44
TX-141597;2042-09;5;S01;65.57
TX-141598;2017-05;8;S05;127.45
TX-141599;2022-12;5;S05;12.7
TX-141600;2028-07;6;S01;125.21
TX-141601;2028-06;6;S01;123.73
TX-141602;2036-12;8;S01;110.42
TX-141603;2039-04;2;S01;93.75
TX-141604;2025-11;7;S03;143.97
TX-141605;2028-05;6;S04;146.88
TX-141606;2033-04;1;S05;60.41
TX-141607;2032-01;6;S03;109.13
TX-141608;2033-08;8;S04;136.1
TX-141609;2018-06;8;S04;82.93
TX-141610;2032-02;4;S05;80.98
TX-141611;2021-05;6;S05;87.78
TX-141612;2041-05;2;S02;136.57
TX-141613;2040-02;7;S04;113.69
TX-141614;2022-03;1;S04;76.75
TX-141615;2024-10;3;S05;46.31
TX-141616;2041-05;5;S04;31.36
TX-141617;2021-05;1;S02;87.87
TX-141618;2039-07;4;S01;138.86
TX-141619;2019-05;1;S01;140.29
TX-141620;2023-01;8;S01;36.22
TX-141621;2036-10;7;S03;92.81
TX-141622;2026-10;6;  S01  ;20.5
TX-141623;2025-12;6;S02;130.04
TX-141624;2040-04;5;S05;112.05
TX-141625;2027-12;8;S05;112.86
TX-141626;2037-10;7;S02;25.47
TX-141627;2020-11;2;S04;83.89
TX-141628;2026-10;5;S05;58.85
TX-141629;2039-09;6;S02;68.8
TX-141630;2025-07;3;S01;142.64
TX-141631;2028-04;7;S05;23.89
TX-141632;2034-12;1;S02;88.65
TX-141633;2037-06;5;S04;85.47
TX-141634;2036-03;1;S03;20.78
TX-141635;2036-12;4;S03;113.34
TX-141636;2034-02;6;S01;44.38
TX-141637;2035-03;2;S01;74.16
TX-141638;2020-07;5;S04;48.42
TX-141639;2022-07;5;S02;74.76
TX-141640;2025-06;6;S05;36.25
TX-141641;2030-03;5;S04;147.03
TX-141642;2017-10;8;S01;52.69
TX-141643;2030-03;7;S01;33.48
TX-141644;2024-11;3;S04;59.75
TX-141645;2026-02;4;S03;45.78
TX-141646;2040-07;1;S04;10.48
TX-141647;2033-08;2;S02;73.76
TX-141648;2025-10;1;S01;40.15
TX-141649;2021-09;2;S01;77.07
TX-141650;2038-05;8;S01;6.54
TX-141651;2021-05;3;S05;41.65
TX-141652;2035-06;8;S05;94.63
TX-141653;2026-01;6;S04;119.58
TX-141654;2017-05;2;S02;81.79
TX-141655;2027-04;8;S05;62.3
TX-141656;2021-10;4;S01;116.36
TX-141657;2020-08;3;S03;46.52
TX-141658;2042-05;8;S04;142.04
TX-141659;2021-12;6;S05;107.85
TX-141660;2020-02;3;S02;28.24
TX-141661;2029-05;8;S04;103.62
TX-141662;2028-05;5;S05;86.68
TX-141663;2039-06;5;S01;98.04
TX-141664;2027-12;1;S02;37.06
TX-141665;2035-08;2;S05;33.74
TX-141666;2022-12;2;S01;142.42
TX-141667;2024-11;4;S01;145.85
TX-141668;2025-05;3;S03;124.08
TX-141669;2022-07;7;S04;98.03
TX-141670;2021-07;2;S01;135.64
TX-141671;2018-11;2;S05;112.87
TX-141672;2041-08;4;S04;131.07
TX-141673;2016-02;2;S04;65.82
TX-141674;2034-03;6;S02;142.34
TX-141675;2017-03;2;S04;121.93
TX-141676;2022-06;4;S05;78.53
TX-141677;2020-01;6;S01;131.93
TX-141678;2026-01;1;S02;75.79
TX-141679;2022-11;7;S04;107.64
TX-141680;2029-12;6;S01;53.88
TX-141681;2017-02;1;S05;7.34
TX-141682;2030-09;6;S04;78.24
TX-141683;2029-01;5;S05;76.83
TX-141684;2026-09;2;S01;45.52
TX-141685;2026-09;6;  S01  ;87.05
TX-141686;2043-04;1;S04;112.95
TX-141687;2035-05;4;S03;23.67
TX-141688;2035-02;8;S02;103.86
TX-141689;2027-03;8;S03;82.49
TX-141690;2029-11;1;S01;81.19
TX-141691;2022-01;8;S02;50.56
TX-141692;2033-03;1;S03;62.59
TX-141693;2035-02;2;S02;54.95
TX-141694;2040-01;2;S02;133.42
TX-141695;2037-02;5;S02;69.01
TX-141696;2038-08;4;S05;41.49
TX-141697;2029-10;6;S04;9.82
TX-141698;2023-10;2;S02;137.21
TX-141699;2030-09;3;S01;46.62
TX-141700;2034-07;1;S05;49.45
TX-141701;2019-03;3;S03;112.77
TX-141702;2040-08;5;S04;49.14
TX-141703;2029-05;8;S04;53.8
TX-141704;2020-01;2;S04;117.8
TX-141705;2017-10;3;S02;120.91
TX-141706;2031-10;5;S01;122.4
TX-141707;2039-07;2;S04;86.5
TX-141708;2038-05;3;S01;146.39
TX-141709;2028-04;5;S01;83.7
TX-141710;2036-03;2;S02;26.84
TX-141711;2040-06;4;S03;13.35
TX-141712;2036-08;1;S01;109.29
TX-141713;2020-08;5;S04;121.8
TX-141714;2024-06;8;S05;53.81
TX-141715;2033-05;5;S03;27.36
TX-141716;2041-06;2;S05;113.39
TX-141717;2027-05;6;S03;24.04
TX-141718;2022-06;2;S01;53.99
TX-141719;2043-02;5;S02;68.2
TX-141720;2039-07;8;S05;61.71
TX-141721;2024-01;2;S02;133.71
TX-141722;2033-06;1;S02;57.2
TX-141723;2032-12;8;S04;75.11
TX-141724;2037-07;6;S01;46.47
TX-141725;2020-05;7;S01;68.73
TX-141726;2028-01;2;S05;31.84
TX-141727;2041-12;6;S01;65.76
TX-141728;2033-10;8;S01;16.63
TX-141729;2026-03;4;S05;143.31
TX-141730;2027-08;7;S02;50.95
TX-141731;2025-11;3;S04;139.06
TX-141732;2019-04;3;S02;29.96
TX-141733;2037-09;3;S02;50.34
TX-141734;2038-12;8;S05;147.95
TX-141735;2032-06;6;S03;103.99
TX-141736;2022-06;4;S03;19.96
TX-141737;2031-01;4;S05;53.14
TX-141738;2031-10;4;S02;10.74
TX-141739;2019-07;5;S02;109.97
TX-141740;2019-09;8;S02;70.36
TX-141741;2035-03;4;S02;69.91
TX-141742;2016-05;8;S01;57.63
TX-141743;2030-12;2;S04;83.79
TX-141744;2040-03;1;S03;112.2
TX-141745;2032-10;8;S04;133.62
TX-141746;2036-05;5;S05;88.18
TX-141747;2026-05;6;S03;22.24
TX-141748;2029-06;2;S04;68.04
TX-141749;2029-11;6;S01;124.12
TX-141750;2022-08;6;S03;38.15
TX-141751;2016-08;4;S01;72.04
TX-141752;2029-08;1;S02;34.5
TX-141753;2020-01;1;S04;50.74
TX-141754;2023-04;7;S02;64.38
TX-141755;2036-12;5;S04;17.24
TX-141756;2032-12;6;S04;101.55
TX-141757;2042-10;1;S02;137.81
TX-141758;2028-07;2;S05;78.96
TX-141759;2026-06;6;S04;95.95
TX-141760;2029-08;8;S01;103.11
TX-141761;2036-06;1;S05;96.9
TX-141762;2024-05;7;S04;137.33
TX-141763;2025-04;1;S03;20.91
TX-141764;2021-09;4;S05;31.49
TX-141765;2024-10;3;S05;103.22
TX-141766;2019-09;4;S01;7.91
TX-141767;2026-08;8;S01;23.86
TX-141768;2035-07;7;S01;36.75
TX-141769;2037-07;6;S01;144.26
TX-141770;2025-10;2;S05;62.44
TX-141771;2031-11;4;S02;121.88
TX-141772;2017-07;4;S05;76.38
TX-141773;2035-11;1;S01;111.04
TX-141774;2019-04;7;S03;100.18
TX-141775;2042-01;6;S01;134.53
TX-141776;2020-05;6;S05;93.91
TX-141777;2030-02;5;S03;38.18
TX-141778;2036-05;2;S03;69.5
TX-141779;2028-06;5;S01;124.52
TX-141780;2021-10;8;S02;110.06
TX-141781;2043-03;2;S04;93.9
TX-141782;2017-11;6;S03;5.65
TX-141783;2030-09;2;S04;68.61
TX-141784;2041-11;8;S02;27.88
TX-141785;2032-08;4;S03;147.58
TX-141786;2032-10;6;S04;117.65
TX-141787;2029-01;6;S02;43.55
TX-141788;2029-10;4;S02;60.31
TX-141789;2032-09;3;S05;128.6
TX-141790;2022-12;3;S02;27.14
TX-141791;2025-04;4;S05;79.29
TX-141792;2035-05;3;S04;71.34
TX-141793;2042-04;8;S03;55.97
TX-141794;2027-08;7;S03;35.86
TX-141795;2039-10;3;S01;135.25
TX-141796;2023-12;8;S02;130.15
TX-141797;2022-12;7;S04;74.8
TX-141798;2020-11;4;S02;52.37
TX-141799;2024-04;6;S03;118.08
TX-141800;2040-01;6;S01;30.45
TX-141801;2036-09;2;S05;63.46
TX-141802;2038-10;7;S03;9.02
TX-141803;2028-03;1;S03;145.31
TX-141804;2016-07;6;S03;83.72
TX-141805;2031-10;2;S01;112.19
TX-141806;2039-12;5;S01;70.54
TX-141807;2019-01;4;S03;79.77
TX-141808;2035-05;4;S01;34.66
TX-141809;2032-04;6;S02;88.35
TX-141810;2037-03;6;S01;10.82
TX-141811;2021-01;8;S03;109.01
TX-141812;2018-02;5;S02;147.07
TX-141813;2021-01;4;S04;145.07
TX-141814;2035-02;2;S02;77.5
TX-141815;2031-12;3;S04;96.02
TX-141816;2036-06;3;S01;81.86
TX-141817;2036-07;2;S04;24.62
TX-141818;2028-03;6;S05;12.91
TX-141819;2034-09;3;S04;84.24
TX-141820;2041-01;1;S04;85.25
TX-141821;2016-12;5;S05;99.52
TX-141822;2028-09;5;S02;92.13
TX-141823;2029-02;8;S02;51.65
TX-141824;2031-08;8;S04;83.48
TX-141825;2029-09;4;S05;76.69
TX-141826;2022-01;6;S05;124.26
TX-141827;2038-08;1;S02;66
TX-141828;2022-09;3;S03;58.05
TX-141829;2030-10;3;S04;104.06
TX-141830;2034-05;8;S02;55.33
TX-141831;2041-12;5;S02;95.28
TX-141832;2018-10;6;S05;38.55
TX-141833;2025-03;8;S03;28.21
TX-141834;2034-07;1;S05;79.93
TX-141835;2027-07;8;S02;97.01
TX-141836;2030-11;5;S02;23.64
TX-141837;2040-03;6;S04;121.41
TX-141838;2022-08;6;S04;121.66
TX-141839;2031-04;1;S02;98.1
TX-141840;2035-09;4;S05;76.03
TX-141841;2018-07;2;S05;68.77
TX-141842;2035-09;7;S01;78.39
TX-141843;2019-09;3;S01;77.4
TX-141844;2031-05;8;S04;140.49
TX-141845;2035-02;6;S01;35.97
TX-141846;2037-09;1;S04;112.85
TX-141847;2040-10;4;S03;140.77
TX-141848;2021-06;7;S02;103.37
TX-141849;2029-03;7;S05;43.91
TX-141850;2024-09;1;S03;90.53
