Column1.period;Column1.ideac_index;Column1.unemployment_rate;Column1.underemployment_rate
2039-09;101.41;5.59;15.54
2039-09;101.72;3.54;18.78
2039-09;112.11;3.48;19.91
   2039-09   ;96.49;4.28;17.45
2039-09;99.02;3.36;15.26
2039-09;102.18;5.82;18.21
2039-09;105.15;6.78;18.84
2039-09;102.08;4.85;21.46
2039-09;101.27;4.62;17.54
2039-09;103.62;6.04;16.44
24/09/2039;107.89;4.99;18.81
2039-09;105.32;6.6;15.02
26/09/2039;99.15;4.81;19.17
2039-09;100.43;3.21;18.69
2039-09;101.75;6.41;21.79
2039-09;104.77;4.24;16.85
2039-09;102.49;4.14;16.87
   2039-10   ;113.17;3.8;22.66
2039-10;103.32;6.65;19.31
2039-10;105.09;6.48;21.24
2039-10;106.42;5.18;16.55
2039-10;103.72;4.66;22.14
06/10/2039;103.53;3.26;21.29
07/10/2039;106.39;3.59;21.6
08/10/2039;101.29;NA;16.27
2039-10;101.9;6.4;16.45
2039-10;97.63;6;15.66
2039-10;101.45;5.32;17.25
2039-10;104.62;4.14;18.39
2039-10;102.75;5.54;22.45
2039-10;100.44;6.31;17.54
2039-10;105.09;3.74;19.99
2039-10;107.07;6.49;17.67
2039-10;99.46;4.76;16.64
18/10/2039;110.1;3.58;17.18
2039-10;107.46;6.48;15.33
2039-10;107.33;5.76;21.86
2039-10;99.29;4.33;15.83
2039-10;101.96;NA;22.72
2039-10;104.85;3.99;16.46
2039-10;94.24;6.18;20.84
2039-10;110.49;5.56;17.43
2039-10;105.03;3.77;18.68
2039-10;101.06;5.89;19.61
2039-10;106.11;4.82;17.28
   2039-10   ;109.4;6.38;21.14
2039-10;98.65;5.66;15.74
2039-10;105.54;3.39;17.29
2039-11;103.34;4.33;16.92
02/11/2039;105.28;3.84;16.72
2039-11;107.67;3.44;18.53
2039-11;106.37;3.68;21.35
2039-11;103.09;4.92;21.25
   2039-11   ;111.28;3.58;18.34
07/11/2039;107.14;4.79;21.78
2039-11;114.71;4.66;20.63
   2039-11   ;110.53;6.72;18.34
2039-11;99.43;3.24;16.23
2039-11;105.79;NA;18.53
2039-11;104.7;4.92;18.11
2039-11;107.95;6.71;18.42
14/11/2039;107.56;4.52;19.03
15/11/2039;106.63;6.42;15.57
2039-11;106.15;6.18;21.36
2039-11;108.18;4.21;16.02
18/11/2039;100.86;5.03;14.9
   2039-11   ;103.24;5.87;21.02
2039-11;108.05;6.67;19.44
21/11/2039;110.24;4.74;17.86
22/11/2039;110.36;5.51;21.08
   2039-11   ;106.7;5.05;18.37
   2039-11   ;106.89;5.03;19.04
   2039-11   ;106.45;5.46;15.38
2039-11;106.24;6.63;17.26
2039-11;108.36;3.62;16.96
2039-11;106.44;6.15;18.78
2039-11;108.48;NA;22.45
   2039-11   ;113.17;5.26;17.06
2039-12;103.5;4.35;17.76
   2039-12   ;110.06;5.69;18.12
03/12/2039;109.13;NA;22.76
2039-12;113.61;4.11;18.96
05/12/2039;96.74;6.36;17.98
2039-12;112.75;6.01;19.25
2039-12;105.5;3.49;20
2039-12;107.7;6.08;16.36
2039-12;102.09;5.99;21.85
2039-12;100.59;6.52;15.79
2039-12;101.41;5.88;22.11
12/12/2039;108.24;3.4;21.19
13/12/2039;103.74;4.21;18.89
2039-12;113.81;4.63;16.51
2039-12;105.4;3.88;15.62
2039-12;107.25;5.06;16.99
   2039-12   ;104.85;3.99;20.54
2039-12;107.68;3.52;14.65
   2039-12   ;111.1;5.38;19.26
2039-12;107.27;6.75;16.63
2039-12;104.08;3.83;21.3
2039-12;103.56;5.35;22.07
2039-12;102.41;5.02;21.41
24/12/2039;103.83;6.48;15.55
2039-12;113.91;3.27;17.27
   2039-12   ;102.01;4.66;21.06
2039-12;108.99;4.62;19.17
28/12/2039;108.22;3.85;17.44
   2039-12   ;103.33;4.91;17.03
   2039-12   ;95.91;5.01;16.8
2039-12;111.53;6.69;15.02
   2040-01   ;104.91;4.79;17.48
   2040-01   ;103.8;5.51;17.5
03/01/2040;103.97;NA;16.45
2040-01;106.95;4.29;16.67
2040-01;105.28;5.09;18.32
2040-01;104.7;3.71;20.27
2040-01;107.05;4.51;20.05
2040-01;105.84;3.42;17.48
09/01/2040;100.26;4.01;20.72
2040-01;103.41;4.41;16.54
2040-01;107.89;5.28;15.88
2040-01;98.4;3.64;18.7
13/01/2040;111.03;6.49;17.18
   2040-01   ;115;3.58;22.04
2040-01;107.11;6.41;19.29
2040-01;105.1;5.84;16.85
   2040-01   ;111.78;5.76;17.13
18/01/2040;106.17;3.97;22.81
2040-01;97.78;6.16;15.9
2040-01;104.83;3.35;20.59
   2040-01   ;100.06;6.64;16.68
2040-01;97.72;4.67;17.3
2040-01;104.83;5.45;21.72
2040-01;100.04;4.53;14.62
   2040-01   ;110.68;4.5;19.34
2040-01;90.59;3.63;18.72
2040-01;109.79;3.3;19.1
2040-01;103.95;6.37;22.08
2040-01;113.6;4.48;18.13
2040-01;111.84;6.41;22.91
2040-01;105.43;3.97;15.75
2040-02;101.41;5.51;18.18
2040-02;101.39;5.54;22.37
2040-02;98.81;6.07;20.84
2040-02;99.96;5.2;18.76
2040-02;103.53;6.49;16.97
   2040-02   ;107.51;5.51;20.56
07/02/2040;106.72;5.69;17.54
2040-02;94.08;4.54;16.33
2040-02;100.1;5.31;17.15
2040-02;111.76;5.61;16.83
2040-02;106.51;6.09;16.32
2040-02;101.15;4.95;15.03
   2040-02   ;104.13;6.32;22.92
2040-02;97.7;4.49;18.18
2040-02;107.75;4.98;21.97
2040-02;107.59;3.65;22.75
   2040-02   ;111.02;5.94;14.55
2040-02;104.23;4.4;18.78
19/02/2040;104.42;3.58;15.45
2040-02;103.24;4.18;16.88
2040-02;104.42;6.06;20.43
2040-02;110.62;5.91;19.01
2040-02;103.55;5.37;17.12
2040-02;102.94;4.95;18.32
25/02/2040;104.18;4.6;17.59
2040-02;99.86;5.46;15.59
2040-02;103.1;6.34;16.86
28/02/2040;104.05;5.59;17.93
2040-02;112.94;NA;19.41
2040-03;105.02;5.45;22.11
2040-03;99.42;5.19;15.48
   2040-03   ;107.05;6.28;20.38
2040-03;100.16;3.85;14.65
05/03/2040;101.55;5.58;19.33
2040-03;104.9;6.44;15.74
2040-03;98.34;6.68;17.14
2040-03;96.39;6.41;21.67
2040-03;110.11;5.53;14.89
2040-03;104.63;5.89;17.06
11/03/2040;101.41;6.61;17.67
2040-03;110.27;3.82;21.77
2040-03;97.74;5.07;15.88
14/03/2040;107.73;4.49;17.86
2040-03;109.06;NA;14.81
2040-03;110;6.04;18.92
2040-03;98.35;5.14;14.85
2040-03;101.84;NA;21.9
2040-03;110.37;5.32;16.01
20/03/2040;104.65;6.15;21.46
21/03/2040;108.01;5.83;18.13
2040-03;103.43;3.89;16.85
2040-03;107.52;NA;15.58
   2040-03   ;105.98;4.77;20.02
   2040-03   ;108.43;6.59;21.08
2040-03;106.19;5.74;15.95
2040-03;106.31;3.31;21.97
2040-03;102.66;6.73;19.33
2040-03;104.82;3.67;17.33
2040-03;111.64;6.08;17.35
2040-03;102.78;4.56;19.92
2040-04;104.32;3.71;18.72
2040-04;101.37;4.41;20.05
2040-04;105.56;6.48;21.67
2040-04;105.05;NA;16.02
2040-04;109.17;6.71;18.53
2040-04;106.66;4.85;16.16
2040-04;105;4.97;21.14
2040-04;110.49;4.59;19.88
2040-04;105.08;3.48;17.72
2040-04;104.03;6.26;15.96
2040-04;104.04;3.39;22.33
2040-04;99.02;5.79;15.24
2040-04;109.12;5.02;20.49
2040-04;103.73;5.28;18.82
15/04/2040;108.61;3.9;16.51
2040-04;102.84;4.54;21.23
2040-04;108.31;NA;17.67
18/04/2040;107.99;5.53;19.72
2040-04;106.05;6.63;20.78
2040-04;101.91;3.5;17.55
2040-04;103.67;5.96;14.63
   2040-04   ;104.26;6.24;17.13
2040-04;109.81;5.88;17
2040-04;99.49;3.28;16.45
2040-04;109.48;6.25;20.01
26/04/2040;103.92;6.57;21.36
   2040-04   ;101.61;4.64;22.88
2040-04;104.29;4.12;18.97
29/04/2040;96.66;3.93;19.84
30/04/2040;101.23;5.42;20.24
2040-05;106.73;6.01;14.97
2040-05;107.93;5.19;21.56
03/05/2040;110.03;5.64;21.88
2040-05;103.76;4.89;22.24
   2040-05   ;107.02;5.13;21.38
2040-05;98.66;6.43;15.59
07/05/2040;106.47;5.07;19.85
2040-05;111.79;5.31;19.19
2040-05;105.56;6.55;15.12
2040-05;106.83;6.2;19.89
11/05/2040;101.91;5.56;21.66
2040-05;108.88;6.3;15.33
2040-05;108.13;6.13;17.25
2040-05;100;5.35;19.23
2040-05;105.27;5.71;22.27
2040-05;104.2;6.39;19.08
2040-05;99.42;5.49;17.01
2040-05;105.63;5.85;22.21
2040-05;110.69;4.06;15.98
20/05/2040;107.5;3.33;18.56
   2040-05   ;103.13;6.7;16.83
2040-05;106.74;6.17;20.59
2040-05;106.48;4.94;19.99
2040-05;107.35;4.2;17.3
2040-05;107.44;3.57;19.41
2040-05;106.58;5.22;21.92
27/05/2040;105.31;6.52;15.78
2040-05;99.94;5.19;18.08
2040-05;108.26;5.21;18.92
2040-05;100.25;5.08;16.35
2040-05;109.95;5.83;16.24
2040-06;102.63;5.13;19.56
2040-06;107.82;3.64;20.89
2040-06;102.97;6.08;19.54
2040-06;102.86;6.76;22.47
2040-06;100.92;5.57;21.99
2040-06;111.45;4.23;15.6
2040-06;103.28;NA;22.01
08/06/2040;100.49;4.42;20.38
2040-06;106.25;3.7;17.54
2040-06;101.72;4.92;14.96
2040-06;100.99;5.93;19.49
2040-06;109.68;6.41;15.2
   2040-06   ;103.7;4.86;16.9
2040-06;106.54;4.47;21.29
2040-06;98.24;3.41;21.23
2040-06;104.83;NA;19.98
2040-06;107.93;6.09;19.91
2040-06;102.88;6.77;14.64
2040-06;103.91;3.91;15.97
20/06/2040;104.17;5.19;14.5
2040-06;105.73;6.65;14.67
2040-06;105.06;4.79;20.3
2040-06;107.74;4;19.77
2040-06;107.31;5.85;22.11
2040-06;100.96;4.71;18.44
2040-06;101.52;6.15;15.35
2040-06;105.09;3.22;16.54
2040-06;102.4;6.75;21
2040-06;102.64;3.38;16.56
2040-06;110.7;5.85;18.12
   2040-07   ;108.09;3.31;16.37
02/07/2040;107.38;6.47;20.07
2040-07;103.2;3.83;22.03
2040-07;106.41;4.85;20.92
2040-07;105.63;6.4;21.65
2040-07;106.84;5.22;19.8
2040-07;104.22;4.64;22.12
2040-07;108.72;4.89;19.85
2040-07;107.57;5.12;14.7
2040-07;105.81;4.01;22.87
   2040-07   ;102.79;6.03;16.43
2040-07;95.55;3.64;14.61
2040-07;107.17;4.11;21.66
2040-07;115.07;4.11;21.89
2040-07;106.98;6.41;17.75
2040-07;107.68;3.45;20.43
2040-07;109.43;5.1;14.79
2040-07;98.67;4.05;21.41
2040-07;98.43;5.43;16.46
2040-07;96.25;5.34;17.32
2040-07;104.94;4.33;18.26
   2040-07   ;110.32;6.35;22.95
2040-07;110.54;3.63;15.74
2040-07;95.89;5.36;22.46
25/07/2040;104.98;6.09;20.74
2040-07;103.88;5.46;15.15
2040-07;102.74;3.48;21.86
   2040-07   ;105.51;6.39;22.53
2040-07;108.31;3.82;15
2040-07;106.98;6.2;19.59
   2040-07   ;112.39;4.64;16.41
   2040-08   ;102.06;4.67;22.69
2040-08;103.06;3.8;20.89
2040-08;103.62;6.11;16.18
04/08/2040;109.6;4.34;18.24
2040-08;106.58;4.01;20.04
2040-08;108.18;5.62;22.46
2040-08;107.75;3.57;19.02
08/08/2040;110.59;3.93;14.92
2040-08;96.89;3.24;21.96
2040-08;109.26;6.01;22.86
11/08/2040;104.04;5.28;19.8
12/08/2040;111.13;3.93;16.53
2040-08;105.35;6.4;17.87
14/08/2040;108.42;6.28;21.01
2040-08;111.82;3.28;17.51
2040-08;99.98;3.73;17.63
2040-08;104.2;5.06;19.98
2040-08;96.95;4.75;19.5
2040-08;108.87;3.57;22.05
2040-08;108.2;5.32;22.81
2040-08;104.88;3.41;18.17
2040-08;105.31;5.79;18.56
2040-08;102.83;5.48;21.86
2040-08;103.99;4.31;21.72
   2040-08   ;104.29;4.57;14.56
2040-08;109.03;3.75;15.46
2040-08;110.47;5.16;16.19
2040-08;105.23;4.16;14.56
2040-08;110.03;5.34;21.71
2040-08;109.85;5.75;21.06
2040-08;104.72;5.42;14.9
   2040-09   ;102.7;6.56;19.27
2040-09;101.3;4.45;17.2
2040-09;107.26;3.5;18.59
2040-09;105.68;3.63;18.07
   2040-09   ;103.35;3.54;21.45
2040-09;107.55;3.92;18.68
2040-09;108.57;3.76;17.9
2040-09;99.22;5.52;19.29
2040-09;106.17;5.37;20.74
   2040-09   ;102.36;6.51;18.24
2040-09;107.48;4.24;16.83
2040-09;107.41;3.64;20.84
2040-09;100.45;4.95;16.39
2040-09;100.18;4.64;17.68
   2040-09   ;103.31;3.38;18.55
2040-09;111.5;5.83;18.93
2040-09;105.84;4.11;14.9
2040-09;96.88;4.69;15.42
19/09/2040;102.18;5.29;17.85
2040-09;107.79;5.72;19.4
2040-09;101.27;3.58;14.97
2040-09;102.18;3.63;16.65
2040-09;102.22;5.04;17.71
24/09/2040;100.04;6.8;23
2040-09;106.32;5.21;17.12
2040-09;101.35;4.48;17.05
27/09/2040;106.43;3.21;16.81
   2040-09   ;106.61;6.55;16.37
2040-09;109.42;6.43;15.27
2040-09;98.9;6.73;20.18
2040-10;104.21;4.18;16.85
   2040-10   ;102.88;5.24;21.28
03/10/2040;106.14;3.55;20.76
   2040-10   ;114.48;3.46;20.27
2040-10;105.47;5.69;17.22
2040-10;105.22;4.68;21.05
2040-10;99.95;5.16;19.48
08/10/2040;104.12;5.67;17.64
09/10/2040;102.23;3.32;17.44
   2040-10   ;108.52;5.15;19.95
11/10/2040;100.61;5.58;18.04
2040-10;106.05;5.46;18.76
2040-10;106.95;4.76;15.84
2040-10;105.67;3.91;19.08
2040-10;102.02;4.97;20.18
2040-10;102.51;3.29;17.73
17/10/2040;103.31;6.36;18.93
2040-10;97.6;6.27;17.92
2040-10;103.9;4.59;19
2040-10;108.95;4.09;19.41
2040-10;100.42;4.88;15.17
2040-10;107.25;4.01;21.62
2040-10;106.6;3.48;18.96
2040-10;108.85;NA;17.86
2040-10;104.43;5.91;20.32
2040-10;106.63;3.65;19.41
2040-10;113.71;NA;14.88
2040-10;106.21;4.09;16.32
2040-10;99.15;4.6;20.93
   2040-10   ;106.08;3.42;18.28
2040-10;106.13;3.79;22.07
01/11/2040;106.32;3.3;20.18
   2040-11   ;114.01;NA;18.85
2040-11;107.89;4.4;20.64
04/11/2040;105.25;NA;15.39
   2040-11   ;113.27;4.46;14.96
2040-11;102.35;3.76;22.92
2040-11;109.02;6.32;22.5
08/11/2040;104.91;3.9;18.48
2040-11;102.22;6.2;17.53
2040-11;108.44;3.53;15.18
2040-11;103.39;3.52;17.85
2040-11;100.83;4.3;19.75
2040-11;102.96;5.67;15.11
2040-11;101.4;6.05;22.38
15/11/2040;98.17;4.17;22.42
2040-11;102.01;5.33;18.86
   2040-11   ;104.12;6.59;18.28
2040-11;106.78;4.16;20.59
   2040-11   ;103.32;3.27;18.51
2040-11;103.14;3.89;16.3
2040-11;102.29;3.38;20.39
22/11/2040;116.46;5.81;16.26
2040-11;100.81;5.53;20.62
2040-11;109.26;6.67;14.98
   2040-11   ;99.81;6.56;20.99
2040-11;102.5;5.77;20.48
2040-11;109.22;NA;20.56
2040-11;102.84;6.69;15.76
2040-11;100.73;3.65;20.75
2040-11;102.13;4.62;19.52
2040-12;108.83;4.56;22.56
2040-12;108.55;4.34;18.93
2040-12;101.79;4.35;19.05
2040-12;111.47;6.45;20.82
05/12/2040;111.68;5.38;21.51
   2040-12   ;103.56;3.48;18.8
2040-12;110.33;4.36;19.57
2040-12;98.9;5.99;18.64
2040-12;109.9;5.6;20.76
2040-12;104.68;3.88;19.76
2040-12;111.15;5.44;14.95
12/12/2040;108.43;NA;15.42
2040-12;105.1;4.13;17.65
2040-12;105.3;4.26;18
2040-12;103.54;5.26;22.68
2040-12;103.39;6.27;15.3
2040-12;103.44;3.26;15.86
2040-12;104.66;4.7;17.53
2040-12;104.66;4.49;16.68
2040-12;97.38;6.11;20.06
21/12/2040;102.42;6.44;18.59
2040-12;111.44;3.34;20.31
2040-12;106.99;6.79;14.71
2040-12;105.98;5.11;22.81
2040-12;97.63;6.77;17.45
2040-12;108.85;5.88;19.95
2040-12;99.99;4.4;18.51
   2040-12   ;103.26;5.53;20.4
2040-12;101.47;5.78;15.14
30/12/2040;107.8;3.62;21.27
31/12/2040;102.21;5.42;19.69
01/01/2041;104.02;4.32;16.49
2041-01;108.21;6.7;17.02
2041-01;102.25;6.66;19.03
2041-01;107.3;4.1;22.44
   2041-01   ;108.43;3.32;17.02
2041-01;97.78;3.89;15.1
2041-01;101.91;3.69;21.32
08/01/2041;105.23;4.43;18.15
2041-01;108.74;6.11;20.54
2041-01;101.84;4.65;21.6
2041-01;110.54;5.25;20.12
   2041-01   ;100.75;4;16.4
13/01/2041;107.72;NA;20.21
14/01/2041;112.44;4.77;19.35
2041-01;100.05;6.05;15.19
   2041-01   ;105.17;3.25;22.03
2041-01;109.2;4.55;22
2041-01;97.59;4.49;19.02
2041-01;107.26;3.57;18.88
2041-01;104.39;4.32;17.31
21/01/2041;105.86;5.26;17.26
2041-01;98.89;5.58;20.18
2041-01;104.79;4.61;14.61
2041-01;107.3;5.73;14.99
2041-01;108.59;6.66;19.47
2041-01;99.37;5.41;19.72
2041-01;106.99;3.48;15.31
2041-01;101.43;3.23;15.33
29/01/2041;103.26;6;17.42
2041-01;115.19;4.93;16.15
   2041-01   ;106.2;NA;22.19
   2041-02   ;102.73;4;22.79
2041-02;105.6;5.09;19.93
2041-02;101.41;4.87;20.85
2041-02;102.13;3.83;18.89
2041-02;108.17;3.49;20.86
06/02/2041;103.69;NA;15.8
2041-02;104.52;6.73;20.16
2041-02;106.9;4.25;14.77
09/02/2041;103.83;4.1;22.71
2041-02;104.89;4.73;21.84
2041-02;101.79;6.2;18.3
   2041-02   ;106.4;6.05;22.37
   2041-02   ;102.78;5.85;16.32
2041-02;110.22;4.55;19.62
15/02/2041;106.08;3.85;16.04
2041-02;103.71;4.88;20.25
2041-02;105.08;3.65;20.52
2041-02;106.48;6.08;18.01
2041-02;103.12;5.84;15
2041-02;108.81;5.25;15.53
   2041-02   ;101;3.43;19.55
2041-02;106.54;3.89;15.11
23/02/2041;109.57;3.48;17.46
2041-02;104.61;6.61;16.11
2041-02;106.8;6.25;15.52
26/02/2041;110.81;5.91;19.49
27/02/2041;101.36;NA;18.87
   2041-02   ;107.88;4.14;18.3
2041-03;111.24;4.75;18.05
02/03/2041;107.12;4.13;22.71
2041-03;111.99;5.85;21.83
2041-03;105.21;4.82;19.57
2041-03;103.34;6.01;19.71
2041-03;97.21;5.91;17.02
2041-03;103.67;3.71;14.6
2041-03;104.2;5.9;21.47
2041-03;97.27;NA;16.53
2041-03;105.68;6.52;19.22
2041-03;110.02;3.21;19.41
2041-03;104.49;5.09;21.31
2041-03;108.23;5.21;19.4
2041-03;108.47;6.36;22.33
15/03/2041;106.75;3.28;16.37
2041-03;103.09;6.35;22.05
2041-03;109.15;5.68;15.24
2041-03;103.35;3.93;20.47
2041-03;103.42;5.78;20.57
20/03/2041;106.27;4.94;15.02
2041-03;111.96;4.24;18.08
22/03/2041;106.15;5.4;18.31
2041-03;99.25;4.63;19.45
2041-03;104.94;3.6;15
2041-03;109.24;4.42;16.38
26/03/2041;112.05;6.53;19.93
27/03/2041;105.81;6.65;16.74
2041-03;103.95;4.4;18.38
29/03/2041;107.53;6.15;15
   2041-03   ;99.08;4.16;22.73
2041-03;92.44;6.31;18.1
   2041-04   ;109.29;6.11;22.99
2041-04;105.16;5.27;21.87
2041-04;110.06;5.59;21.88
2041-04;103.88;3.58;17.3
05/04/2041;99.96;3.32;21.25
2041-04;107.69;6.12;15.35
2041-04;108.44;5.19;20.33
2041-04;106.78;NA;14.62
2041-04;107.85;5.09;18.21
2041-04;104.49;3.46;18.55
2041-04;104.01;3.92;19.39
2041-04;101.15;6.63;16.8
2041-04;107.54;5.97;15.89
   2041-04   ;108.39;4.45;22.42
2041-04;103.85;6;20.78
2041-04;99.51;5.58;15.72
2041-04;106.51;5.9;18.53
2041-04;108.66;4.84;21.21
2041-04;106.48;5.77;22.53
20/04/2041;100.71;4;20.22
2041-04;102.66;6.71;20.74
2041-04;109.79;3.24;15.12
2041-04;99.36;4.23;18.38
2041-04;112.37;4.58;20.54
2041-04;107.15;4.98;16.51
26/04/2041;101.35;NA;18.98
2041-04;111.49;6.28;22.36
   2041-04   ;104.38;4.34;21.26
2041-04;102.77;4.63;16.07
2041-04;108.57;4.26;21.03
2041-05;106.88;6.77;20.44
2041-05;105.61;6.07;14.54
2041-05;106.53;5.89;15.85
2041-05;104.83;6.27;21.98
2041-05;104.36;5.37;15.85
2041-05;105.67;6.54;17.69
2041-05;98.59;4.24;21.99
2041-05;106.49;3.86;17.63
2041-05;101.73;4.95;17.99
2041-05;103.51;4.08;17.45
2041-05;101.11;5.86;18.18
2041-05;100.7;3.43;15.86
13/05/2041;99.97;4.17;22.92
2041-05;108.38;5.19;22.76
2041-05;116.41;NA;14.57
2041-05;107.17;3.55;19.54
2041-05;103.38;6.27;20.42
2041-05;102.39;3.78;22.02
2041-05;97.62;5.16;19.45
2041-05;102.42;4.56;18.6
2041-05;108.49;3.56;14.9
22/05/2041;109.3;3.97;15.88
2041-05;103.64;3.28;21.42
2041-05;110.69;5.77;20.56
   2041-05   ;97.3;3.43;16.33
2041-05;104.73;4.66;21.21
2041-05;100.81;5.08;14.58
2041-05;106.25;5.54;22.17
2041-05;105.27;4.11;16.9
2041-05;107.76;3.42;21.21
31/05/2041;109.44;4.25;15.76
2041-06;113.92;4.05;20.69
2041-06;103.15;6.21;20.91
   2041-06   ;108.26;6.63;16.6
2041-06;108.89;3.62;14.69
05/06/2041;102.04;6.46;16.41
2041-06;106.82;4.35;21.74
2041-06;105.9;6.71;20.73
2041-06;104.14;6.6;19.59
2041-06;103.52;5.16;22.68
10/06/2041;99.89;3.28;15.82
2041-06;107.85;4.01;15.8
2041-06;104.49;5.39;14.62
2041-06;104.03;4.8;16.02
2041-06;104.07;6.62;20.37
2041-06;105.28;3.56;17.64
16/06/2041;105.54;6.36;17.67
2041-06;102.24;3.52;20
   2041-06   ;106.32;4.95;16
2041-06;103.74;3.63;19.15
2041-06;108.88;NA;17.29
21/06/2041;102.49;5.62;19.76
22/06/2041;105.45;3.8;19.96
2041-06;103.19;5.9;16.91
2041-06;107.67;4.51;16.54
2041-06;108.38;6.26;16.31
2041-06;104.4;6.71;19.08
2041-06;100.89;5.35;20.37
2041-06;101.83;4.44;21.21
29/06/2041;107.53;3.53;20.48
30/06/2041;108.03;6.49;21.11
2041-07;104.45;3.36;16.73
2041-07;99.79;6.52;15.76
   2041-07   ;107.27;5.64;15
2041-07;106.59;4.39;16.07
2041-07;101.79;5.74;16.09
2041-07;99.51;6.18;22.13
2041-07;106.27;5.21;14.72
   2041-07   ;106.28;6.63;15.51
2041-07;109.48;5.73;16.44
10/07/2041;106.78;6.68;19.59
2041-07;107.95;5.08;16.8
2041-07;102.19;6.66;20.91
2041-07;99.13;6.43;17.7
2041-07;103.41;5.1;21.91
2041-07;107.83;4.65;17.63
2041-07;99.79;5.61;15.89
2041-07;102.76;3.94;21.84
18/07/2041;103.24;5.58;20.28
2041-07;110.06;4.41;15.95
2041-07;104.6;4.5;20.65
2041-07;106.24;5.98;16.71
2041-07;105.03;3.64;18.03
   2041-07   ;98.94;6.25;15.55
2041-07;111.75;4.16;22.62
2041-07;107.73;4.93;16.25
2041-07;105.47;3.27;20.18
27/07/2041;103.16;4.14;18.24
2041-07;101.86;3.36;20.85
2041-07;104.31;3.55;14.89
2041-07;101.34;5.78;19.01
2041-07;103.85;3.72;16.61
2041-08;106.32;NA;17.74
2041-08;106.72;5.11;15.93
2041-08;114.8;5.58;22.29
2041-08;100.74;3.28;21.62
2041-08;99.46;5.97;14.8
2041-08;102.58;4.41;19.2
07/08/2041;105.44;5.82;17.36
2041-08;106.35;3.44;15.12
2041-08;98.67;5.76;18.85
2041-08;114.53;5.48;15.17
2041-08;114.07;5.52;16.79
2041-08;99.21;4.59;17.52
13/08/2041;105.53;4.04;20.56
2041-08;107.46;4.75;16.02
2041-08;112.44;6.6;22.56
2041-08;109.92;5.48;22.69
2041-08;103.47;3.62;22.06
   2041-08   ;108.71;3.7;18.55
2041-08;110.12;4.19;17.73
2041-08;101.85;3.32;15.99
2041-08;110.92;4.12;14.59
2041-08;104.95;6.44;21.9
2041-08;100.89;5.01;16.87
24/08/2041;102.04;5.23;15.97
2041-08;102.35;4.04;14.55
26/08/2041;108.27;NA;15.68
2041-08;103.81;5.85;21.22
2041-08;101.09;6.36;20.57
2041-08;96.31;4.06;21.88
   2041-08   ;102.82;6.54;17.69
31/08/2041;102.28;6.08;18.3
2041-09;101.16;4.93;16.98
2041-09;97.21;4.16;17.75
2041-09;105.16;5;19.25
2041-09;102.34;NA;21.28
2041-09;104.78;5.04;19.98
   2041-09   ;105;4.86;17.25
2041-09;102.23;3.61;22.19
   2041-09   ;108.03;4.7;16.26
2041-09;104.63;3.63;16.92
2041-09;106.75;5.74;21.49
2041-09;107.61;5.7;22.24
2041-09;109.63;5.96;18.58
2041-09;105.91;6.55;16.11
2041-09;103.58;4.99;21.69
2041-09;110.59;5.56;18.95
   2041-09   ;105.54;3.81;17.95
2041-09;106.43;5.65;17.83
2041-09;105.01;5.58;17.76
2041-09;104.7;4.69;21.88
2041-09;108.53;6.12;15.2
2041-09;102.61;3.83;17.08
   2041-09   ;107.6;3.96;17.16
2041-09;107.57;4.3;16.57
2041-09;102.19;6.28;15.28
2041-09;97.83;6.53;19.85
26/09/2041;112.13;6.65;15.12
2041-09;107.65;4.06;14.56
2041-09;106.84;6.49;19.42
   2041-09   ;104.7;3.69;22.58
2041-09;101.89;5.08;14.99
2041-10;101.38;4.42;16.08
2041-10;101.73;4.19;18.32
2041-10;111.79;3.21;19.76
2041-10;106.12;4.95;17.85
2041-10;99.97;5.77;21.97
2041-10;101.37;4.33;19.67
2041-10;106.65;6.12;21.94
2041-10;101.31;5.29;17.66
2041-10;101.61;5.32;21.62
2041-10;109.77;6.67;20.97
2041-10;103.06;4.18;15.71
2041-10;109.32;4.63;16.32
2041-10;103.69;6.26;14.93
2041-10;105.78;5.55;21.83
2041-10;111.33;6.33;22.06
16/10/2041;107.17;4.49;21.98
2041-10;110.44;NA;18.31
2041-10;99.57;5.05;19.98
2041-10;107.5;4.61;16.13
2041-10;110.44;NA;22.65
2041-10;110.18;4.76;22.7
   2041-10   ;101.9;4.71;15.51
2041-10;98.96;4.57;21.2
2041-10;105.96;NA;20.18
2041-10;111.36;4.73;17.15
2041-10;106.34;4.43;20.08
2041-10;105.63;5.63;21.43
28/10/2041;99.01;5.82;14.95
2041-10;100.55;6.42;17.72
2041-10;109.56;5.5;18.98
2041-10;104.04;4.41;15.86
2041-11;105.24;6.65;17.15
2041-11;100.33;4.14;17.71
2041-11;104.86;6.75;19.34
04/11/2041;110.28;5.71;17.34
2041-11;105.03;4.64;16.77
06/11/2041;106.67;6.1;20.42
2041-11;104.89;5.72;17.7
2041-11;102.22;3.54;20.89
2041-11;108.25;4.4;20.79
2041-11;106.57;6.3;20.8
2041-11;98.88;6.07;15.91
12/11/2041;107.76;5.17;16.97
2041-11;103.4;5.35;16.58
2041-11;107.88;5.26;21.94
2041-11;108.68;NA;18.31
2041-11;107.56;5.04;19.46
   2041-11   ;106.49;3.35;21.38
2041-11;104.47;3.53;16.93
   2041-11   ;105.04;6.14;20.89
